date,Step Counts,Heart Rate
2016-05-09 00:00:00,,76
2016-05-10 00:00:00,5148,70
2016-05-11 00:00:00,5217,72
2016-05-12 00:00:00,6970,70
2016-05-13 00:00:00,4554,72
2016-05-14 00:00:00,9784,74
2016-05-15 00:00:00,7856,74
2016-05-16 00:00:00,7309,72
2016-05-17 00:00:00,4399,71
2016-05-18 00:00:00,5326,80
2016-05-20 00:00:00,,73
2016-05-21 00:00:00,,75
2016-05-22 00:00:00,5224,70
2016-05-24 00:00:00,5953,71
2016-05-25 00:00:00,11253,75
2016-05-26 00:00:00,7153,78
2016-05-27 00:00:00,3483,74
2016-05-28 00:00:00,6190,77
2016-05-29 00:00:00,7860,72
2016-05-30 00:00:00,4906,74
2016-05-31 00:00:00,13604,83
2016-06-01 00:00:00,1785,64
2016-06-02 00:00:00,3247,71
2016-06-03 00:00:00,6733,73
2016-06-04 00:00:00,1421,68
2016-06-05 00:00:00,1046,65
2016-06-06 00:00:00,3039,75
2016-06-07 00:00:00,385,64
2016-06-09 00:00:00,8200,82
2016-06-10 00:00:00,5511,75
2016-06-11 00:00:00,9758,77
2016-06-12 00:00:00,5339,77
2016-06-13 00:00:00,12694,91
2016-06-14 00:00:00,4972,79
2016-06-15 00:00:00,11236,76
2016-06-16 00:00:00,6599,72
2016-06-17 00:00:00,4152,80
2016-06-18 00:00:00,3570,74
2016-06-19 00:00:00,8481,71
