date,Step Counts,Heart Rate
2016-06-22 00:00:00,3435,61
2016-06-23 00:00:00,840,64
2016-06-24 00:00:00,,65
2016-06-27 00:00:00,,69
2016-06-28 00:00:00,,64
2016-06-29 00:00:00,,65
