date,Step Counts,Heart Rate
2016-05-24 00:00:00,,86
2016-05-25 00:00:00,,75
2016-05-26 00:00:00,,86
2016-05-27 00:00:00,,85
2016-05-29 00:00:00,,84
2016-05-30 00:00:00,,78
2016-05-31 00:00:00,,79
