date,Step Counts,Heart Rate
2016-06-19 00:00:00,,65
2016-06-21 00:00:00,,66
2016-06-23 00:00:00,,73
2016-06-25 00:00:00,,90
2016-06-26 00:00:00,,74
2016-06-27 00:00:00,,87
2016-06-29 00:00:00,,87
2016-06-30 00:00:00,,83
2016-07-02 00:00:00,,112
2016-07-03 00:00:00,,80
2016-07-05 00:00:00,,82
2016-07-06 00:00:00,,94
2016-07-07 00:00:00,,101
2016-07-08 00:00:00,,90
