date,Step Counts,Heart Rate
2017-03-08 00:00:00,,69
2017-03-09 00:00:00,,79
2017-03-10 00:00:00,,69
2017-03-12 00:00:00,,78
2017-03-13 00:00:00,,76
2017-03-14 00:00:00,,77
2017-03-15 00:00:00,,73
2017-03-17 00:00:00,,75
2017-03-19 00:00:00,,76
2017-03-21 00:00:00,,74
2017-03-22 00:00:00,,70
2017-03-23 00:00:00,,68
2017-03-24 00:00:00,,70
2017-03-25 00:00:00,,85
2017-03-27 00:00:00,,68
2017-03-28 00:00:00,,75
2017-03-29 00:00:00,,78
