date,Step Counts,Heart Rate
2015-12-30 00:00:00,5758,71
2015-12-31 00:00:00,1303,72
2016-01-01 00:00:00,193,78
2016-01-02 00:00:00,145,73
2016-01-03 00:00:00,265,66
2016-01-06 00:00:00,4339,66
